,release_speed,release_pos_x,release_pos_z,batter,pitcher,zone,hit_location,balls,strikes,pfx_x,pfx_z,plate_x,plate_z,outs_when_up,inning,hc_x,hc_y,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,home_score,away_score,opp_hand,x0_CH,x0_CU,x0_EP,x0_FC,x0_FF,x0_FS,x0_FT,x0_KC,x0_SI,x0_SL,HitClf
1394,93.6,-1.86,5.77,519203,504379,8.0,7.0,2,0,-1.03,1.28,-0.21,1.99,2,9,35.41,105.38,6.51243393720234,-136.075682388835,-6.82155601688887,-14.113642823649199,28.0666771920998,-15.0601298122927,3.75,1.91,298.0,93.5,48.0,93.7,2088.0,6.3,567120,54.23,0.01,0.013000000000000001,0.0,1.0,0.0,0.0,3.0,71,3,11,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
1395,92.2,-1.65,5.89,592178,504379,3.0,2.0,0,2,-0.79,1.46,0.48,3.02,1,9,,,7.020339793876059,-133.976243612797,-4.57399063057678,-10.777144494965,26.437834944036396,-14.053745671897499,3.29,1.65,,,,91.7,2102.0,5.9,567120,54.65,,,0.0,1.0,0.0,0.0,,70,3,11,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
1396,93.7,-1.81,6.01,592206,504379,2.0,9.0,1,1,-0.72,0.96,0.05,3.59,1,9,195.2,87.78,6.3634698836551795,-136.410364868366,-2.6964774338131803,-10.2739522706553,27.6158083704652,-19.8123464513471,3.8,1.96,248.0,100.4,12.0,94.1,1858.0,6.3,567120,54.19,0.922,0.907,0.9,1.0,1.0,0.0,4.0,69,3,11,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
1397,93.1,-2.06,5.81,643393,504379,11.0,8.0,1,2,-0.77,1.2,-0.15,3.71,0,9,139.87,46.5,6.45891883747641,-135.47657660411002,-2.23783003413425,-10.564321096963,26.3711412217495,-17.4176172453626,3.13,1.58,369.0,92.5,34.0,92.6,1952.0,5.8,567120,54.74,0.125,0.209,0.0,1.0,0.0,0.0,3.0,68,5,11,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
1398,79.0,-2.3,6.14,621219,601713,4.0,2.0,1,2,1.16,-1.52,-0.53,2.79,2,8,,,1.71269465267483,-114.885285834231,2.3733299233377796,9.67559075124051,24.2346853920984,-46.07980467360729,3.36,1.7,,,,78.0,3167.0,5.9,567120,54.57,,,0.0,1.0,0.0,0.0,,63,4,11,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1399,95.8,-2.19,6.39,605170,601713,6.0,6.0,1,1,-0.68,1.51,0.43,2.71,1,8,138.35,143.51,8.45313487763842,-139.203576198608,-7.514787688656269,-10.634158947215301,28.580019116163395,-11.1145997481986,3.33,1.72,41.0,85.5,0.0,96.0,2434.0,6.3,567120,54.21,0.262,0.24100000000000002,0.0,1.0,0.0,0.0,2.0,62,3,11,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
1400,95.1,-2.28,6.39,664023,601713,11.0,2.0,1,2,-0.8,1.55,-0.74,4.02,0,8,,,5.89255083194375,-138.498891911095,-4.11224157802215,-11.720312122816802,30.4811443242726,-11.2869782000389,3.66,1.71,,,,95.9,2575.0,6.7,567120,53.81,,,0.0,1.0,0.0,0.0,,61,5,11,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
1401,86.1,-2.05,4.75,656941,605400,7.0,2.0,2,2,-1.31,0.22,-0.31,1.86,2,7,,,6.88520244121592,-125.373169197239,-1.1333528882358002,-15.3806318353865,23.2369210873915,-29.8077363303432,3.47,1.71,,,,87.1,1565.0,6.7,567120,53.83,,,0.0,1.0,0.0,0.0,,57,7,11,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1402,80.7,-1.79,5.0,595879,605400,14.0,7.0,2,1,1.36,-0.95,0.68,1.52,1,7,79.87,71.22,2.9004483832854504,-117.393707007351,0.7755362987992931,11.8547931865841,24.7371378190409,-41.2424981560402,3.5,1.7,321.0,88.3,30.0,80.3,2714.0,6.3,567120,54.19,0.07,0.08900000000000001,0.0,1.0,0.0,0.0,3.0,56,4,11,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1403,93.7,-1.74,4.96,519203,605400,5.0,8.0,1,2,-1.12,1.13,-0.18,2.69,0,7,138.46,39.42,6.5814084465264,-136.40645274488,-2.65433502594096,-15.541711732308901,30.677089272128402,-17.578627772260898,3.66,1.61,376.0,102.8,20.0,94.3,2273.0,6.7,567120,53.82,0.667,0.89,0.0,1.0,0.0,0.0,5.0,55,4,11,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
1404,78.7,-1.69,4.98,592178,605400,2.0,,3,2,1.29,-0.94,-0.19,3.08,0,7,85.04,14.25,0.8723529151690671,-114.475368077504,4.45849802150987,11.0374527154231,21.9891594638909,-41.4496407034814,3.41,1.68,445.0,108.1,28.0,78.3,2472.0,6.2,567120,54.35,0.988,1.911,2.0,1.0,0.0,3.0,6.0,54,8,11,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
1405,93.3,-1.85,4.83,592206,605400,5.0,5.0,1,2,-1.29,0.67,0.02,2.93,2,6,108.38,165.35,7.782143036181671,-135.793720481873,-0.609838108292753,-17.906311282302102,29.8006939367647,-23.8241592196313,3.87,1.72,3.0,72.4,-46.0,94.2,2181.0,6.8,567120,53.71,0.12,0.11900000000000001,0.0,1.0,0.0,0.0,2.0,49,4,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1406,85.7,-2.0,4.78,643393,605400,13.0,6.0,0,1,-1.29,0.09,-0.94,1.89,1,6,119.04,157.23,5.12798657973671,-124.82866886684299,-0.8108307699857991,-14.5684252237971,23.311042052621,-31.2509801666005,3.06,1.44,,82.9,-21.0,86.2,1581.0,6.4,567120,54.11,0.052000000000000005,0.047,0.0,1.0,0.0,0.0,2.0,48,2,10,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1407,90.5,-1.77,4.88,621219,605400,8.0,6.0,0,0,-1.0,0.8,-0.12,2.16,0,6,110.92,144.02,6.38450236310861,-131.785534072806,-2.6521670174104903,-13.212968412837698,26.6491015082915,-22.3049911018711,3.4,1.68,145.0,88.1,6.0,91.9,1928.0,7.0,567120,53.53,0.43,0.387,0.0,1.0,0.0,0.0,4.0,47,1,10,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
1408,91.7,-1.86,4.92,605170,605400,2.0,6.0,1,2,-1.22,0.47,-0.13,2.85,2,5,118.54,140.97,7.093884829397111,-133.504928633977,-0.46254296094970293,-16.2268872255468,25.359889036399004,-26.564905531613,3.3,1.6,33.0,95.3,-3.0,92.9,2136.0,6.7,567120,53.78,0.298,0.268,0.0,1.0,0.0,0.0,2.0,43,5,10,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1409,79.0,-1.78,4.9,656941,605400,7.0,7.0,2,2,1.36,-0.9,-0.55,1.81,1,5,49.96,89.16,0.20916008903438002,-114.85984470345899,1.76628256843277,11.6927037011085,22.9938200816154,-40.59686082820279,3.5,1.77,334.0,96.8,40.0,78.1,2620.0,5.9,567120,54.64,0.10800000000000001,0.187,0.0,1.0,0.0,0.0,3.0,41,5,10,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1410,94.8,-1.82,4.87,595879,605400,3.0,2.0,1,2,-1.24,1.0,0.7,3.12,0,5,,,9.476943991611131,-137.833118754664,-1.20289592075098,-18.1218793569418,30.0377092992221,-19.1179906747135,3.47,1.74,,,,95.8,2207.0,6.9,567120,53.63,,,0.0,1.0,0.0,0.0,,40,4,10,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
1411,79.7,-1.61,5.04,519203,605400,4.0,5.0,2,2,1.43,-0.89,-0.51,2.99,2,4,109.39,159.26,-0.250219410673833,-115.841385252899,3.93074537558169,12.738344971045,23.014419606115798,-41.084629563250296,3.56,1.83,115.0,76.6,66.0,79.1,2713.0,6.1,567120,54.43,0.005,0.005,0.0,1.0,0.0,0.0,3.0,35,5,10,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1412,79.0,-1.88,5.02,592178,605400,8.0,6.0,0,2,1.37,-0.83,0.2,1.84,1,4,101.77,154.69,2.00932004915241,-114.86837049353501,1.39297380617645,11.4740112528012,21.9641871854329,-39.8979513617714,3.2,1.62,16.0,75.4,-7.0,78.1,2541.0,5.7,567120,54.77,0.068,0.061,0.0,1.0,0.0,0.0,2.0,34,6,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1413,93.0,-1.78,4.94,592206,605400,6.0,2.0,0,2,-1.31,0.5,0.8,2.97,0,4,,,9.71056383159025,-135.32720024931,-0.40361927678148096,-18.598246004219302,28.717840551847,-25.9417012926296,3.82,1.95,,,,94.3,2200.0,7.0,567120,53.49,,,0.0,1.0,0.0,0.0,,33,3,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1414,79.9,-1.8,4.98,643393,605400,14.0,2.0,2,2,1.28,-0.93,1.46,0.12,2,3,,,4.77148423868661,-116.20237149108101,-2.1376243670489,10.4962288429249,24.7248795519169,-40.3395544666423,3.03,1.57,,,,79.7,2736.0,6.5,567120,53.98,,,0.0,1.0,0.0,0.0,,23,5,4,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1415,78.4,-1.82,4.95,430935,605400,13.0,2.0,0,2,1.47,-0.66,-1.06,2.41,1,3,,,-1.02967580194144,-114.038323938472,2.6088658820745096,12.7825019461359,22.5361288477133,-38.609434940249706,3.56,1.59,,,,77.6,2663.0,5.9,567120,54.58,,,0.0,1.0,0.0,0.0,,22,3,4,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1416,87.2,-1.94,4.77,605170,605400,13.0,9.0,2,2,-1.33,0.25,-0.27,1.4,1,3,163.23,93.23,6.75918626815897,-126.80712819108601,-2.45331867988221,-15.7543419539707,25.2862850656948,-29.184140318081003,3.32,1.7,51.0,106.4,1.0,87.5,1622.0,6.4,567120,54.07,0.495,0.446,0.9,1.0,1.0,0.0,4.0,21,5,4,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1417,79.5,-1.78,4.99,664023,605400,4.0,4.0,1,2,1.48,-0.8,-0.42,2.71,0,3,149.52,151.13,0.245088089462596,-115.62799585326201,3.2621442717886096,13.0671994777012,22.807089584211504,-40.1081832261367,3.55,1.74,10.0,88.9,-16.0,79.0,2605.0,6.1,567120,54.4,0.168,0.151,0.0,1.0,0.0,0.0,2.0,20,5,4,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1418,94.4,-1.99,4.9,656941,605400,4.0,8.0,2,2,-1.1,0.96,-0.7,2.99,2,2,113.96,74.94,5.89840187427579,-137.57193029366502,-1.47967383488891,-15.487499911159599,30.382048770293103,-19.6244850899911,3.61,1.82,331.0,110.3,13.0,95.6,2319.0,6.9,567120,53.64,0.785,0.823,0.0,1.0,0.0,0.0,5.0,11,5,2,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
1419,79.2,-1.78,5.05,595879,605400,9.0,6.0,0,0,1.46,-0.87,0.56,1.93,0,2,104.82,150.12,2.36847421460797,-115.226368651802,1.67347661745673,12.5081777738683,23.5077454950251,-40.4727820978709,3.29,1.64,19.0,71.0,-5.0,79.2,2515.0,6.5,567120,53.97,0.09,0.081,0.0,1.0,0.0,0.0,2.0,10,1,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1420,94.5,-1.99,4.9,519203,605400,5.0,8.0,2,1,-1.14,0.87,-0.18,2.43,0,2,123.62,90.69,7.368734940477849,-137.485855207796,-2.7447396245761,-16.282590709632498,30.368078695846602,-20.5871496576528,3.66,1.87,16.0,86.0,-7.0,95.3,2325.0,6.8,567120,53.75,0.15,0.135,0.9,1.0,1.0,0.0,2.0,9,4,2,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
1421,80.6,-1.71,4.97,592178,605400,14.0,2.0,1,2,1.38,-0.82,1.79,0.54,2,1,,,5.16729905696363,-117.29087693455799,-1.56109477446283,11.708446593109901,24.0039242217597,-39.642256647474206,3.3,1.69,,,,80.7,2682.0,6.5,567120,53.96,,,0.0,1.0,0.0,0.0,,3,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1422,81.0,-1.74,4.96,592206,605400,14.0,1.0,1,2,1.39,-0.94,0.37,1.65,1,1,125.8,182.08,2.06306230099292,-117.888420886746,1.03251460973329,12.4742776574786,23.196483081069303,-41.2621354897493,3.57,1.85,5.0,54.9,-40.0,80.7,2658.0,6.2,567120,54.33,0.122,0.122,0.0,1.0,0.0,0.0,1.0,2,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1423,79.4,-1.74,4.94,643393,605400,13.0,2.0,1,2,1.42,-0.78,-1.02,2.29,0,1,,,-1.04017850272096,-115.61393599142299,2.37285358394921,12.7835420070599,21.219240103164,-39.7963905516065,3.13,1.55,,,,79.1,2575.0,6.0,567120,54.48,,,0.0,1.0,0.0,0.0,,1,5,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1424,86.4,-1.58,5.92,518792,593576,5.0,4.0,2,2,-0.53,0.35,-0.02,2.66,2,9,150.54,156.21,4.744523646527719,-125.73918329947901,-2.25092365942634,-6.51199390203107,24.506905976714396,-28.3296753605157,3.55,1.63,85.0,80.3,6.0,85.9,1575.0,5.9,567119,54.61,0.348,0.348,0.0,1.0,0.0,0.0,2.0,73,5,4,2,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1425,95.0,-1.85,5.54,664023,593576,5.0,5.0,1,2,-0.77,1.22,0.23,3.02,1,9,69.77,169.92,7.11879986162633,-138.145286736532,-3.6353135535215,-11.335731657205999,29.822075791301998,-16.1775051424522,3.71,1.91,,80.0,69.0,94.6,2416.0,6.0,567119,54.5,0.002,0.002,0.0,1.0,0.0,0.0,3.0,71,4,4,2,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
1426,95.0,-2.03,5.58,643393,593576,11.0,2.0,1,2,-0.96,1.14,-1.01,3.53,0,9,,,4.76720420470628,-138.183394008654,-2.2140240131411,-13.172570768308699,30.2103142206632,-17.448926616914402,3.1,1.47,,,,94.6,2335.0,6.0,567119,54.49,,,0.0,1.0,0.0,0.0,,70,5,4,2,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
1427,89.8,-2.42,6.04,595879,573046,13.0,4.0,2,0,-1.14,1.06,-0.4,1.43,2,8,144.44,152.65,7.46653687136089,-130.45153479207198,-7.71747078127575,-14.717788468324,25.6245562620331,-18.617063177475103,3.48,1.67,39.0,109.3,0.0,90.4,2021.0,6.6,567119,53.89,0.525,0.486,0.0,1.0,0.0,0.0,4.0,63,3,3,2,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1428,70.3,-1.29,6.02,519203,573046,13.0,9.0,1,2,-0.54,1.34,-0.17,0.87,1,8,172.9,89.98,3.12840996386413,-102.465558506266,-4.7202626901165,-4.415763311583571,16.498196024573602,-21.9380162229921,3.53,1.71,278.0,85.6,17.0,71.4,1574.0,7.0,567119,53.51,0.882,0.8490000000000001,0.0,1.0,0.0,0.0,4.0,62,5,3,2,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1429,72.8,-2.27,5.95,592178,573046,8.0,7.0,1,1,-0.12,1.17,-0.26,1.95,0,8,79.23,82.34,4.27354266847543,-105.96451063917101,-2.7133759197923197,-1.65126312163475,17.633065505222604,-23.0274946871171,3.27,1.64,308.0,94.3,48.0,73.2,1403.0,6.5,567119,53.98,0.008,0.009000000000000001,0.0,1.0,0.0,0.0,3.0,61,3,3,2,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1430,90.5,-0.29,6.35,592206,453284,3.0,8.0,3,2,0.16,0.98,0.42,3.29,2,7,128.3,58.42,1.42881352640496,-132.02668739414,-3.9309041761413903,1.6980309222452301,25.5933477639888,-19.8999007599257,3.74,1.85,332.0,99.4,45.0,92.0,1901.0,6.8,567119,53.67,0.038,0.057,0.0,1.0,0.0,0.0,3.0,55,7,2,2,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
1431,90.3,-0.19,6.36,656941,453284,11.0,2.0,3,2,-0.08,1.29,-0.04,3.76,1,7,,,0.540264391783527,-131.736573882245,-3.42139341353519,-1.05692813853829,26.477653645626503,-16.3236631354728,3.53,1.76,,,,91.7,2125.0,6.9,567119,53.65,,,0.0,1.0,0.0,0.0,,53,6,2,2,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
1432,79.7,-0.47,6.29,664023,453284,7.0,6.0,1,1,-0.65,0.17,-0.74,2.31,0,7,127.35,136.39,0.6339027752926178,-116.159450823813,-2.4023157386627596,-6.04988455069278,20.6390556719561,-30.3486343161822,3.74,1.86,71.0,94.3,3.0,80.3,,6.5,567119,53.99,0.42200000000000004,0.38,0.0,1.0,0.0,0.0,4.0,52,3,2,2,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1433,77.2,2.84,5.71,546991,450306,6.0,2.0,3,1,1.48,0.78,0.74,2.42,2,6,125.14,218.69,-7.0689209242277595,-112.194778634113,-1.4322885541210402,13.6258733579953,19.732877059613603,-25.6089882366039,3.51,1.65,,80.0,69.0,76.8,2187.0,6.0,567119,54.51,0.002,0.002,0.0,1.0,0.0,0.0,3.0,48,5,2,2,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1434,77.4,3.09,5.56,518960,450306,14.0,1.0,1,1,1.44,0.83,1.56,2.16,2,6,120.57,167.89,-5.77254357722793,-112.527275787403,-1.78264792338494,13.0823835814468,20.2930681014817,-25.1475493525232,3.31,1.62,70.0,78.5,4.0,76.7,2149.0,5.8,567119,54.67,0.26,0.24,0.9,1.0,1.0,0.0,2.0,47,3,2,2,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1435,82.3,3.17,5.37,595879,450306,8.0,9.0,1,0,1.25,0.96,-0.04,1.75,1,6,156.2,64.49,-9.685350066418222,-119.458236085353,-3.51574493228797,13.813420975901401,22.2332271279508,-22.535052609989,3.51,1.68,320.0,99.7,45.0,82.2,2151.0,6.3,567119,54.22,0.048,0.075,0.0,1.0,0.0,0.0,3.0,46,2,2,2,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1436,68.2,3.28,5.43,519203,450306,13.0,7.0,0,1,-1.12,-0.79,-1.1,1.29,0,6,62.84,105.12,-6.402138519071309,-99.0518487731488,1.4205389316972898,-6.1099449947170905,17.0927544181842,-37.7873037317727,3.58,1.77,264.0,83.3,48.0,67.3,2346.0,5.8,567119,54.67,0.018000000000000002,0.02,0.0,1.0,0.0,0.0,3.0,45,2,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1437,69.2,3.16,5.48,592178,450306,6.0,7.0,2,1,-1.08,-0.73,0.33,2.12,0,6,31.68,102.88,-3.6265997712243503,-100.518978208246,2.50486589086073,-6.4789185190915095,16.8412958715034,-37.6269806639997,3.22,1.61,173.0,88.5,14.0,67.9,2363.0,5.4,567119,55.09,0.9420000000000001,0.883,1.25,1.0,1.0,1.0,4.0,44,4,2,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
1438,66.3,3.01,5.6,592206,450306,9.0,,0,0,-1.15,-0.7,0.47,2.2,0,6,39.9,62.18,-2.8414326543892403,-96.15808594110291,2.91289831844249,-6.38376906519295,15.294838382808301,-37.086036230618504,3.75,1.81,380.0,99.8,29.0,64.6,2333.0,5.1,567119,55.44,0.675,1.23,2.0,1.0,0.0,3.0,6.0,43,1,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
1439,70.5,3.14,5.4,518792,450306,4.0,4.0,3,1,-1.13,-0.83,-0.39,2.53,2,5,152.06,158.75,-4.96287561710424,-102.362723711775,3.29850423035564,-6.8981814081875,16.7986404631124,-38.5960700933479,3.51,1.7,18.0,104.7,-8.0,69.2,2415.0,5.4,567119,55.13,0.318,0.28600000000000003,0.0,1.0,0.0,0.0,2.0,37,5,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1440,81.9,3.09,5.45,500779,450306,1.0,3.0,0,1,0.86,1.39,-0.36,3.26,1,5,130.73,193.8,-9.356004115171721,-118.96096768,-1.0277327275516999,9.83946307443984,21.9818817462551,-19.152296575157102,3.31,1.43,,,,81.4,2082.0,6.0,567119,54.5,,,0.0,,0.0,0.0,,36,2,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
1441,76.8,3.0,5.51,664023,450306,14.0,2.0,0,2,1.41,0.86,1.16,1.08,0,5,,,-6.36782975885963,-111.569756650813,-3.89829121710005,12.775999595795698,19.327926225800603,-24.5795138181315,3.63,1.78,,,,76.3,2139.0,6.0,567119,54.53,,,0.0,1.0,0.0,0.0,,35,3,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1442,76.9,3.13,5.56,546991,450306,3.0,5.0,3,2,1.47,0.74,0.79,3.16,0,5,108.38,164.85,-7.53192895218533,-111.674567419779,0.564727535468577,13.468776080813901,19.166555351017,-26.3335489979586,3.48,1.59,9.0,97.5,-22.0,76.6,2203.0,6.1,567119,54.45,0.11,0.099,0.9,1.0,1.0,0.0,2.0,34,7,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1443,76.8,3.15,5.65,518960,450306,12.0,3.0,0,0,1.31,0.74,1.29,2.63,2,4,167.3,179.07,-6.19358865923024,-111.644315059559,-0.716597951373021,11.86021957926,19.5538077622792,-26.1839790247919,3.32,1.59,,80.0,69.0,76.1,2019.0,5.8,567119,54.73,0.002,0.002,0.0,1.0,0.0,0.0,3.0,30,1,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1444,78.1,3.31,5.52,595879,450306,6.0,7.0,0,0,1.26,0.86,0.76,2.77,1,4,81.45,89.73,-7.7310512529047895,-113.508647509797,-0.627496461087228,12.153062217497801,19.1557835141062,-24.913717636477298,3.43,1.64,288.0,82.5,40.0,77.8,2182.0,6.0,567119,54.52,0.012,0.013000000000000001,0.0,1.0,0.0,0.0,3.0,29,1,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1445,69.5,3.29,5.46,519203,450306,13.0,3.0,0,1,-0.9,-0.77,-1.09,0.88,0,4,152.57,168.4,-6.8252685886272895,-100.858511576223,0.209588771261958,-4.82001715657793,16.680562708786198,-37.513799090230705,3.53,1.74,27.0,83.4,-1.0,68.1,2518.0,5.3,567119,55.18,0.212,0.191,0.0,1.0,0.0,0.0,2.0,28,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1446,76.4,2.97,5.87,592206,450306,9.0,4.0,0,1,1.29,0.88,0.38,2.05,0,4,147.49,163.83,-7.57251631608014,-110.93561471858999,-2.52568279231216,11.6348802086567,18.444271860973398,-24.878121400456198,3.69,1.84,5.0,43.5,-52.0,75.4,2055.0,5.5,567119,55.01,0.165,0.152,0.9,1.0,1.0,0.0,1.0,26,2,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1447,68.1,3.07,5.65,518792,450306,8.0,9.0,0,2,-1.19,-0.83,0.17,1.87,2,3,223.5,99.0,-3.5388507354792296,-98.91780643148029,2.078349177669,-6.90225659258391,16.5892679444076,-38.0376746434239,3.52,1.55,324.0,95.4,45.0,66.7,2470.0,5.3,567119,55.16,0.015,0.024,0.0,1.0,0.0,0.0,3.0,20,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1448,68.8,2.85,5.84,500779,450306,5.0,5.0,0,2,-0.98,-0.95,0.19,2.42,1,3,112.44,185.16,-3.4465856004928197,-99.7999395918323,2.81750202769238,-5.66071860147939,17.0633021270576,-39.0158312092669,3.66,1.73,3.0,68.2,-50.0,67.1,2426.0,5.2,567119,55.33,0.14800000000000002,0.133,0.0,1.0,0.0,0.0,2.0,19,3,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1449,82.2,3.03,5.63,664023,450306,4.0,3.0,1,1,0.82,1.38,-0.37,2.6,0,3,169.33,147.07,-9.208698969193712,-119.349735702206,-2.97788132529316,9.3641963763367,20.816902509078396,-18.7394035043725,3.63,1.73,163.0,70.2,61.0,81.9,2236.0,6.0,567119,54.48,0.02,0.018000000000000002,0.0,1.0,0.0,0.0,3.0,18,3,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
1450,83.5,3.09,5.54,546991,450306,1.0,6.0,1,1,1.04,1.42,-0.32,3.0,2,2,104.9,160.61,-9.827926876639472,-121.16167757114599,-2.13230355934244,12.018082120315402,22.9697693728235,-18.102437557092102,3.56,1.72,11.0,83.6,-17.0,83.1,2215.0,6.1,567119,54.36,0.135,0.131,0.0,1.0,0.0,0.0,2.0,12,3,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
1451,82.6,3.34,5.34,518960,450306,12.0,3.0,2,2,1.28,0.91,1.11,2.59,1,2,171.87,173.99,-7.44378261409894,-120.078286737519,-1.49713933642569,13.6113377031609,22.421665393937396,-23.4850468125176,3.27,1.62,,80.0,69.0,81.9,1976.0,5.8,567119,54.71,0.002,0.002,0.0,1.0,0.0,0.0,3.0,11,6,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1452,68.5,3.12,5.79,519203,450306,4.0,9.0,0,0,-0.87,-0.73,-0.64,2.41,0,2,166.02,116.09,-5.611469037206321,-99.276727282495,2.55029024990277,-4.52578026202151,16.3579486962149,-37.4516226153357,3.51,1.71,216.0,86.8,55.0,66.5,2298.0,5.0,567119,55.54,0.012,0.013000000000000001,0.0,1.0,0.0,0.0,3.0,9,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
